mode,entry_gate,exit_gate,volume,n_od_pairs
4,113,153,47.08999970386503,4478
4,136,100,47.060937249683775,1558
4,174,0,46.65000060945749,2
2,18,95,46.64106202154653,516
3,108,84,46.57878125528805,2887
2,9,32,46.48971885506762,2417
3,112,95,46.41087487852201,530
2,138,128,46.31943747315381,1262
2,113,131,46.312093853601255,1416
2,19,95,46.26224992267089,1328
2,108,122,46.259187424730044,2026
2,0,160,46.19262493525457,166
4,119,58,46.17343726102263,1150
1,139,97,46.12903124105651,595
1,117,130,46.11634360998869,49
1,112,168,45.97678102151258,1951
3,74,100,45.73281258998031,11317
1,83,92,45.60087524719711,882
1,33,131,45.53906224365346,842
3,50,11,45.506437571835704,6543
1,116,141,45.478343685448635,2086
1,113,171,45.19849968404742,310
2,112,84,45.18290622148197,1950
2,79,11,45.11493749957299,3330
1,83,125,44.84849981377192,1181
1,113,92,44.83943758159876,50
1,156,104,44.83853116171667,961
1,135,127,44.80909374332987,64
2,0,100,44.75984355120454,109
1,88,63,44.725249798444565,322
1,120,102,44.67993715684861,32
2,112,96,44.54128133348422,1365
1,165,147,44.42240623947873,242
1,73,93,44.40262474864721,60
1,117,132,44.37815700471401,61
2,64,95,44.34734406624921,81
1,117,92,44.31521889271971,455
2,12,32,44.17968738055788,2197
1,14,101,44.14800005087454,14132
3,9,25,44.100843714841176,3337
1,146,161,44.052843940866296,194
1,86,71,44.051000000792556,626
2,120,109,44.023343822016614,4443
2,76,110,43.98343734629452,1074
4,144,109,43.95062464510556,3810
4,156,164,43.82843720726669,795
1,51,46,43.780030788853765,127
5,0,164,43.74531274009496,82
1,134,63,43.59021889689029,953
3,135,100,43.519031226984225,2078
1,117,63,43.506062396787456,925
5,135,100,43.40843726112507,1245
3,108,100,43.33500007048133,8420
1,120,100,43.327375240653055,197
1,77,151,43.30903130793013,258
3,64,43,43.1438437217148,9532
2,19,123,43.13387464080006,1020
1,80,41,43.09943771362305,73
1,145,98,43.007625044323504,144
4,135,103,42.90281277149916,1304
1,88,13,42.83934370538918,1851
4,76,104,42.74781236704439,1609
6,144,100,42.70781243033707,138
1,150,98,42.66950004463433,566
1,118,125,42.61590634958702,142
2,149,0,42.57571848813677,70
1,9,98,42.513094001682475,275
3,9,102,42.483187515928876,1670
5,114,128,42.43968761712313,875
1,88,10,42.42156267078826,1344
1,77,125,42.33631256222725,22
2,172,0,42.25409381146892,473
1,9,101,42.24937489122385,256
4,9,32,42.22218762617558,842
2,51,13,42.17053145013051,189
4,50,10,42.12249974347651,1576
1,119,71,42.103468716086354,649
1,75,22,42.080687424648204,4330
2,76,63,41.99881297357206,112
3,80,63,41.905000040715095,3862
2,33,105,41.86331252969103,1177
3,9,32,41.78900002752198,2424
2,112,128,41.783562610449735,5492
4,135,104,41.759999541565776,1872
2,9,81,41.69837503012968,2423
1,75,130,41.68296855891822,168
3,111,93,41.656249991297955,4983
4,64,31,41.6512501956895,364
2,0,166,41.638718649570365,466
2,80,71,41.59484382485971,1720
1,145,132,41.58962507825345,85
1,75,152,41.55921880826645,3543
1,156,128,41.521281201334205,378
1,33,93,41.512593755323905,460
4,108,128,41.43374993093312,1128
3,27,81,41.41925002617063,1119
1,86,10,41.33678117452655,1046
2,14,25,41.30234374071006,1279
3,76,100,41.28584376220533,1942
2,76,102,41.17909355316078,536
1,86,13,41.15100000274833,1509
1,116,131,41.11746881029103,875
2,112,171,41.05584371997975,1834
1,156,133,41.026594547671266,116
2,79,95,41.00146896857768,325
1,77,82,40.97812470467761,98
1,118,58,40.79937518091174,615
1,77,85,40.76534366607666,10
4,51,11,40.645312786102295,344
2,116,90,40.61540663859341,296
2,135,99,40.61415615625447,1803
2,119,58,40.58549992903136,1700
1,73,109,40.583687499165535,60
1,9,0,40.5818751748302,75
6,60,63,40.566562423075084,558
1,33,128,40.439593876944855,801
1,115,58,40.38521888491232,418
4,117,131,40.382500746287405,185
3,111,152,40.303718852461316,5320
1,79,95,40.19400023703929,330
1,136,109,40.18849987437716,7628
4,114,151,40.15593729936518,1805
3,50,13,40.01456253603101,5516
3,111,101,39.98434386066219,5375
3,135,128,39.98278117674636,317
4,119,104,39.92031216621399,1549
5,114,131,39.87499998509884,1077
2,19,91,39.82243746443419,929
1,121,95,39.75081233307719,105
4,114,122,39.562500260944944,713
1,73,95,39.55781213194132,29
4,114,110,39.51937482942594,3412
1,139,93,39.51612500264309,895
4,118,109,39.40531227510655,1134
2,136,141,39.402656276884954,772
1,114,159,39.37862474715803,189
4,19,105,39.354999687115196,1719
2,113,141,39.14728126639966,3815
1,136,162,39.118562532181386,298
2,79,22,39.08203135774238,523
2,83,98,39.045624996128026,2810
4,75,100,39.037500019941945,1399
1,139,127,38.922406332567334,60
3,115,110,38.92059398946003,4165
1,139,109,38.9107499315287,957
1,33,141,38.90712503506802,1610
4,79,38,38.7874999800697,75
1,139,123,38.769374948809855,510
1,135,22,38.719749987634714,7902
5,150,141,38.69656227028463,1138
2,176,159,38.66212501726113,198
1,76,125,38.60724961804226,58
2,134,93,38.60649939137511,981
2,120,93,38.57550011627609,233
1,115,171,38.54450027854182,202
4,135,110,38.54093707993161,2124
4,79,13,38.533749990165234,734
1,134,11,38.434968662040774,4533
1,136,129,38.34531268810679,729
1,86,132,38.21593752951594,153
1,145,103,38.19506275179447,1163
1,119,102,38.17849888507044,57
1,114,102,38.11325012962334,142
1,0,103,38.07687466350035,742
1,118,92,38.07549981307238,76
1,86,81,38.07018670451362,425
5,64,43,38.00812419131398,3049
2,86,110,37.958844240551116,2066
3,64,81,37.904812427877914,2033
3,113,128,37.88940629304852,1033
3,108,122,37.84400007833028,1860
3,124,123,37.83431242486404,1424
4,51,13,37.745312550105155,112
3,0,110,37.73109381616814,930
1,75,148,37.70328123863146,5160
3,9,28,37.657406264101155,5904
2,27,95,37.606656445830595,594
1,76,11,37.57856244122377,1007
1,119,128,37.56406236765906,45
1,150,99,37.51868758740602,889
1,138,90,37.441500033586635,4692
3,64,42,37.427218866941985,3727
1,136,104,37.414531181100756,5945
1,107,168,37.32753099949332,1637
1,108,131,37.08918749639997,326
2,149,141,37.08918735780753,1252
1,74,104,37.039343741198536,1406
2,120,110,36.97837506876385,6965
3,134,110,36.97575030605367,7953
1,137,104,36.974999847996514,5193
1,138,98,36.97065625413961,622
1,108,91,36.94781304523349,67
2,113,0,36.92171845745179,168
1,165,133,36.89406269497704,224
3,14,100,36.886687430989696,18243
1,9,151,36.759312602342106,742
2,112,93,36.747531262401026,610
1,117,22,36.69843741589284,16526
3,9,123,36.69406256155344,2547
1,88,141,36.603437626501545,799
3,113,153,36.59328133238887,5540
1,172,171,36.583812810480595,15
3,108,93,36.54600004610256,3256
1,20,63,36.51734372595092,76
3,108,141,36.50374999275664,4536
4,112,171,36.48562476597726,1400
1,0,22,36.47656235996692,1055
4,111,81,36.45531204319559,2470
2,112,101,36.44303137680981,1267
4,134,103,36.41812495398335,1536
1,139,58,36.41312493069563,1526
4,77,131,36.40406263805926,454
1,27,98,36.3524064864032,128
2,27,90,36.327936896821484,260
4,139,133,36.32374998665182,1115
1,76,13,36.32249997416511,1174
4,108,141,36.222812194377184,1813
4,86,104,36.18656230159104,1488
6,12,105,36.16843773704022,63
1,120,58,36.15575005777646,176
1,139,82,36.10409384476952,1399
1,119,100,36.07196874638612,233
2,76,58,35.95184409507783,544
3,9,90,35.91468757396797,2431
2,114,97,35.79834368563024,2704
2,134,102,35.78468739858363,201
1,75,90,35.76506250989041,96
1,86,90,35.75884370179847,733
3,76,123,35.751218843623064,327
4,14,41,35.624687695875764,339
1,135,63,35.6082811953529,618
1,27,132,35.52862494636793,329
5,134,104,35.49906224210281,2423
1,144,90,35.4560934969777,6204
1,77,132,35.42584355088184,124
1,150,90,35.362874995029415,3580
3,114,122,35.3459687201248,2538
3,111,102,35.30296878237277,4714
4,20,10,35.262187608517706,850
2,14,81,35.22796864708653,8012
3,111,84,35.21806255256524,3378
2,112,85,35.139843760000076,1930
1,73,82,35.01387484557927,102
1,88,98,34.99831215292215,50
2,112,161,34.99303121806588,1897
1,139,95,34.95587489299942,502
1,146,162,34.914000021555694,373
1,114,127,34.85799989034422,218
1,53,28,34.84571862613666,889
1,135,71,34.84531253477326,1046
1,0,128,34.8029683844652,40
4,114,90,34.776562408718746,4270
3,117,109,34.700406372430734,5162
5,138,141,34.64406206429703,1792
3,139,148,34.63278132030973,1872
1,117,125,34.62931243462663,341
2,114,151,34.61912504459906,2241
1,116,98,34.6178437609924,210
1,118,22,34.58115616319992,6909
3,136,131,34.51543754107843,1576
2,108,102,34.43296877713874,2101
4,83,98,34.39906239078846,1243
3,79,90,34.354125096288044,291
4,27,100,34.3468749942258,727
1,145,99,34.285906148608774,213
1,30,13,34.26712502428563,961
1,27,0,34.25534373644041,38
4,135,127,34.22468762099743,60
1,114,168,34.21293758804677,368
3,134,109,34.10825018766627,5843
3,139,133,34.06156260879652,960
2,134,99,34.0238126017357,1069
3,108,102,34.01246873778291,2378
2,51,63,33.998437286005355,1022
2,88,82,33.98665687306493,555
4,134,99,33.971562429564074,831
2,114,122,33.88587522265152,885
3,14,123,33.86174987490813,9180
1,77,22,33.84143746980408,2674
1,120,128,33.81309388158843,23
3,9,95,33.789531132089905,2297
3,112,93,33.74331245018402,614
3,116,95,33.67625000444241,787
2,144,98,33.6721252061252,4267
2,77,128,33.66084325447446,307
1,86,0,33.62490552244708,20
4,60,28,33.576562323607504,1228
1,86,63,33.50693750419305,196
2,79,63,33.46237502840813,330
1,156,99,33.3557188869454,612
1,86,151,33.29778108274331,212
3,14,25,33.295625093742274,3098
2,77,109,33.28321884846082,1347
4,149,141,33.21406221669167,738
2,114,109,33.20690621677204,8130
3,83,109,33.19125016134058,5748
2,79,10,33.140656273055356,1526
1,80,61,33.052749966213014,438
2,119,95,33.01959387236275,204
2,117,97,32.99428122503741,652
1,150,103,32.98553118715063,2047
4,115,100,32.94437495141756,453
4,14,81,32.94374976225663,3001
1,145,151,32.93221854045987,40
2,116,123,32.853374842670746,267
1,33,132,32.817124866181985,518
1,76,10,32.78812505211681,699
4,76,58,32.788124778307974,426
1,108,98,32.77971836552024,65
1,67,11,32.71924994123401,911
3,134,98,32.71800008248829,1222
3,118,110,32.71175001714437,3056
3,14,32,32.69931256014388,2516
1,121,82,32.570312492287485,315
2,14,42,32.53071872793953,2650
2,134,97,32.450624427292496,710
1,145,130,32.445562064647675,14
2,139,151,32.42653127305675,95
1,77,130,32.42381268925965,70
1,115,110,32.35509378122515,938
4,119,63,32.32218763133278,422
1,115,148,32.28874999971595,557
1,0,157,32.22596941515803,26
2,0,133,32.180936998454854,30
2,114,82,32.176187568256864,1562
4,0,164,32.07593759056181,118
4,39,81,32.01781258173287,97
5,86,104,31.996562311658636,1874
1,107,159,31.96525014861254,1015
1,119,141,31.925375184218865,215
3,77,109,31.903718780900817,2191
3,112,123,31.880062567128334,558
2,117,110,31.85218744103622,5383
1,146,159,31.85134377075883,250
4,88,110,31.8274997563567,1713
1,135,92,31.78065621701535,364
3,68,13,31.753187434282154,3525
2,20,10,31.705156303185504,1836
4,115,101,31.688437577162404,558
4,137,100,31.683124692179263,820
1,138,99,31.641312453662977,871
3,108,151,31.631812590610934,2995
3,113,101,31.58281258941861,454
4,53,11,31.582812258973718,1267
1,9,130,31.555624988803174,375
3,9,81,31.445968757674564,2125
1,114,38,31.390687446168158,366
1,135,125,31.380625098652672,285
1,0,109,31.366812473672326,450
1,114,162,31.32871867448557,522
3,113,141,31.306406229152344,3494
1,74,151,31.25506248003512,6597
1,74,153,31.254937552730553,6689
1,73,127,31.242968460952397,386
1,145,90,31.164343691110844,1501
1,116,58,31.10159362590639,127
5,112,131,31.02999990619719,1162
2,111,93,31.02093739702832,3035
1,138,104,30.96565628121607,4875
3,64,102,30.953875087667257,822
4,136,128,30.942500065779313,328
3,9,31,30.867781226465013,3688
4,108,84,30.858124835125636,764
1,76,132,30.849656370584853,161
1,60,46,30.84956254347344,2233
1,144,99,30.824187586506014,630
1,79,99,30.815218969481066,368
4,172,0,30.811562309856527,396
1,83,11,30.784406257560477,2532
1,114,81,30.771156323549803,4800
3,83,110,30.748812725461903,6054
1,115,22,30.717999979417073,4848
1,121,109,30.637812639964977,1293
1,134,10,30.604968691361137,3083
2,74,100,30.60225003596861,10984
1,76,63,30.602249747375026,100
4,76,153,30.584374675701838,9124
1,86,98,30.499843679368496,33
2,146,161,30.481843737114104,570
1,120,104,30.46540618338622,896
1,120,141,30.463593703811057,111
6,80,63,30.459062644280493,19
4,108,153,30.44781229761429,2979
3,118,109,30.43825005441613,3299
2,115,101,30.42924991066684,654
4,14,29,30.3956251507625,692
5,0,90,30.35968767583836,283
1,14,131,30.336718679522164,262
3,53,11,30.32493768358836,5564
2,75,100,30.295312582864426,1604
3,113,152,30.242062545963563,1483
1,77,0,30.23706260905601,23
3,139,0,30.222093642223626,280
4,117,109,30.203749983455054,1202
3,19,105,30.16359382662631,4497
4,134,104,30.10562484432012,1137
4,114,104,30.10562479123473,1240
1,79,98,30.06937505136011,541
2,20,13,30.05034376261756,2132
1,73,159,29.986000011500437,306
1,79,132,29.984187610447407,1244
4,9,42,29.942500174976885,274
1,145,0,29.889031207480002,29
1,77,104,29.862749927444384,584
3,111,0,29.853750051697716,907
1,138,103,29.841562593792332,2675
2,73,171,29.830125168547966,503
1,114,123,29.82684386667097,313
2,19,122,29.790249650424812,440
3,14,102,29.767593642522115,861
1,142,162,29.705437427095603,3373
5,138,131,29.676874647499062,2547
4,27,123,29.670625136233866,513
1,135,168,29.62909389617562,268
5,135,90,29.585937342431862,1320
4,53,13,29.561875132843852,464
1,18,96,29.338031311810482,247
1,75,171,29.280905885447282,366
2,115,90,29.277718765602913,598
3,124,100,29.218125063896878,3488
4,112,102,29.199374666437507,1618
1,112,13,29.16946876712609,660
1,115,161,29.104375273600454,227
2,76,0,29.103874792039278,976
4,53,10,29.063437241129577,1336
1,14,43,29.042531233513728,9016
2,114,104,29.004531173210125,3984
4,27,95,28.963750041089952,448
4,39,90,28.882187450304627,63
4,74,100,28.88156227208674,8196
1,9,41,28.8368750991649,240
1,76,151,28.820562807726674,208
1,51,13,28.804249999229796,196
2,117,95,28.777750000168453,683
5,112,0,28.773436836898327,408
5,144,104,28.769687157822773,2252
1,176,167,28.75315587472869,192
3,39,105,28.696406252100132,1531
2,14,31,28.692781220015604,1641
1,83,122,28.649312480614753,302
4,112,128,28.546874650754035,1428
3,14,81,28.54221876061638,7483
1,9,99,28.523312702775,46
2,114,22,28.520749968418386,25710
3,111,151,28.493500210301136,4806
3,9,152,28.480718743405305,2323
3,9,84,28.473468775395304,1190
3,14,63,28.4549999130395,37341
5,112,141,28.419999510981143,1882
1,112,160,28.400968419213314,3459
4,120,110,28.389999795588665,1737
1,135,122,28.389375128084794,74
1,77,58,28.35656245215796,94
4,64,100,28.338437638245523,367
3,134,103,28.32609370839782,1433
2,73,98,28.25262492103502,63
2,108,128,28.187093792425003,3497
1,172,159,28.133999931887956,822
2,27,91,28.093749993946403,578
2,18,90,28.083782055880874,507
2,12,81,28.070656141731888,1451
4,119,82,28.050312339444645,1127
1,9,171,28.04118748899782,320
3,77,102,27.851780802127905,189
3,120,126,27.795999963214854,294
2,108,161,27.75896881398512,1230
1,76,0,27.738500033156015,17
1,86,130,27.732156154233962,76
2,117,90,27.695874912358704,1768
3,119,110,27.6937813370605,1790
2,112,71,27.67959387076553,2260
4,83,104,27.64062495995313,938
1,9,103,27.630656134628225,110
2,0,99,27.561843819436035,127
4,114,130,27.531875068321824,517
2,135,171,27.52203117289173,765
2,156,110,27.494093642220832,2470
2,120,95,27.48218737373827,331
2,135,0,27.38390639401041,174
2,9,90,27.377812477119733,1291
5,119,90,27.30312439094996,2207
3,120,82,27.30240627125022,838
3,64,31,27.299875055323355,3342
4,114,97,27.266249939217232,1959
1,150,104,27.207437378470786,3257
4,145,131,27.187499567866325,59
1,0,11,27.186593641119543,173
1,83,123,27.141406279828516,304
2,0,98,27.0896249114885,135
3,14,29,27.064250032766722,1512
6,114,131,27.051562966778874,46
1,118,11,27.051562319218647,1035
4,64,123,27.015312422066927,280
1,146,168,26.92278141681163,491
1,112,94,26.90837486134842,746
1,88,131,26.880281402089167,288
1,175,166,26.851000026377733,859
4,150,100,26.758124863205012,506
2,117,99,26.695062521204818,257
2,77,131,26.690874973661266,534
1,113,11,26.665500011236873,810
2,119,11,26.566718709247652,3925
1,79,0,26.56218742817873,114
1,83,63,26.496937687057653,332
3,49,105,26.371875017532147,404
3,144,98,26.36953141829872,5408
1,134,71,26.356468796322588,1563
1,53,63,26.344687470118515,959
1,108,132,26.34190616023261,184
2,156,131,26.297718819056172,1555
4,64,25,26.217812274582684,133
2,19,90,26.20331243891269,1453
3,9,100,26.175218715681694,2179
1,134,13,26.15799993526889,3642
1,33,98,26.141687558905687,200
2,27,123,26.13715613313252,596
4,79,11,26.08187480084598,821
2,79,13,26.0728125795722,1733
4,14,25,26.063749981112778,511
1,83,13,26.04109377041459,2713
1,114,94,25.95821887877537,458
4,83,95,25.936250212369487,528
2,76,153,25.84612497445778,16167
5,144,90,25.81312458246248,3466
3,117,98,25.795343676800258,549
2,136,100,25.79271876832354,1880
1,107,94,25.694906257209368,624
1,27,151,25.645062538562343,372
1,33,99,25.63418733328581,95
1,18,100,25.568937576550525,420
1,156,0,25.450531122740358,36
2,120,125,25.417562489310512,266
2,9,95,25.39675015240209,1353
3,27,90,25.373187443066854,725
3,120,125,25.33471875838586,299
1,119,38,25.31609356869012,80
4,144,99,25.257499723345973,1179
3,14,101,25.255124931645696,7446
2,108,93,25.226125128931017,2699
2,114,161,25.21309385637869,460
1,83,97,25.187781303189695,403
1,115,133,25.18671882452327,345
1,33,0,25.12306266016094,56
5,134,90,25.12218715279596,2569
2,120,82,25.047249950657715,710
3,108,91,25.046031158184633,2347
1,112,127,25.007968768128194,1893
2,120,141,24.959032010287046,404
1,120,81,24.927781260819756,1484
3,116,123,24.887468743079808,648
2,117,123,24.87143779094913,376
1,14,93,24.851187687832862,124
1,76,38,24.826718834694475,76
3,111,153,24.79631256655557,11079
6,135,100,24.778750393539667,29
4,86,58,24.776875068433583,326
1,27,103,24.763280934188515,52
5,119,104,24.72812469751807,1553
5,77,100,24.682812284387182,818
2,117,109,24.667124830491957,1999
4,146,161,24.66531252663117,490
1,144,22,24.580093576252693,26641
4,73,128,24.523124968633056,373
2,0,131,24.521062574887765,330
2,115,110,24.490125119235017,2262
1,77,90,24.486843578284606,122
4,136,98,24.43812496267492,1615
3,9,101,24.426156250643544,1465
4,114,22,24.419062230328564,7552
1,9,148,24.418906370701734,678
2,119,92,24.414375065127388,157
5,134,98,24.38812480046181,1614
